CPMG train data
Estimated phase correction: -2.069873 rad
time in s	real part	imag part	abs value
0.031303	-0.001743	-0.003452	0.003867
0.031353	-0.001585	-0.003223	0.003592
0.031403	-0.001762	-0.003201	0.003654
0.031453	-0.001815	-0.003725	0.004144
0.031503	-0.001872	-0.003651	0.004103
0.031553	-0.002040	-0.003552	0.004096
0.031603	-0.001742	-0.002972	0.003445
0.031653	-0.001401	-0.003282	0.003568
0.031703	-0.002028	-0.003611	0.004141
0.031753	-0.001765	-0.003399	0.003830
0.031803	-0.001707	-0.003179	0.003608
0.031853	-0.001282	-0.003032	0.003292
0.031903	-0.002080	-0.003260	0.003867
0.031953	-0.001847	-0.003413	0.003881
0.032003	-0.001780	-0.003019	0.003504
0.032053	-0.001846	-0.003092	0.003601
0.032103	-0.001700	-0.003005	0.003453
0.032153	-0.002101	-0.003513	0.004093
0.032203	-0.001951	-0.003182	0.003733
0.032253	-0.001505	-0.002847	0.003220
0.032303	-0.001746	-0.003532	0.003940
0.032353	-0.001616	-0.003525	0.003878
0.032403	-0.001602	-0.003284	0.003654
0.032453	-0.001890	-0.003092	0.003624
0.032503	-0.001428	-0.003444	0.003728
0.032553	-0.001681	-0.002937	0.003384
0.032603	-0.002164	-0.002915	0.003630
0.032653	-0.001123	-0.003194	0.003386
0.032703	-0.002117	-0.003393	0.003999
0.032753	-0.001782	-0.003526	0.003951
0.032803	-0.001418	-0.003404	0.003687
0.032853	-0.001283	-0.003135	0.003387
0.032903	-0.001532	-0.003844	0.004138
0.032953	-0.001901	-0.003756	0.004209
0.033003	-0.001550	-0.003207	0.003562
0.033053	-0.002000	-0.003186	0.003762
0.033103	-0.002009	-0.003099	0.003693
0.033153	-0.001672	-0.002916	0.003362
0.033203	-0.001946	-0.002940	0.003526
0.033253	-0.001654	-0.003584	0.003947
0.033303	-0.001626	-0.003538	0.003894
0.033353	-0.001880	-0.003240	0.003746
0.033403	-0.001430	-0.003057	0.003375
0.033453	-0.001843	-0.003088	0.003596
0.033503	-0.001544	-0.003203	0.003556
0.033553	-0.001794	-0.003393	0.003838
0.033603	-0.001667	-0.003297	0.003695
0.033653	-0.001643	-0.003240	0.003633
0.033703	-0.001742	-0.003136	0.003587
0.033753	-0.001899	-0.003228	0.003745
0.033803	-0.002199	-0.003236	0.003912
0.033853	-0.001987	-0.003260	0.003817
0.033903	-0.001537	-0.002920	0.003300
0.033953	-0.001315	-0.002870	0.003157
0.034003	-0.001605	-0.003403	0.003762
0.034053	-0.001393	-0.003175	0.003467
0.034103	-0.002013	-0.003097	0.003693
0.034153	-0.001260	-0.003398	0.003624
0.034203	-0.001709	-0.003298	0.003714
0.034253	-0.001819	-0.003006	0.003513
0.034303	-0.001799	-0.003103	0.003587
0.034353	-0.001957	-0.002975	0.003561
0.034403	-0.001950	-0.002777	0.003393
0.034453	-0.001467	-0.002983	0.003324
0.034503	-0.001772	-0.003166	0.003628
0.034553	-0.001355	-0.002945	0.003242
0.034603	-0.001965	-0.003392	0.003920
0.034653	-0.001943	-0.003130	0.003684
0.034703	-0.001700	-0.003103	0.003539
0.034753	-0.002093	-0.003280	0.003891
0.034803	-0.001613	-0.002964	0.003374
0.034853	-0.001593	-0.003182	0.003559
0.034903	-0.001679	-0.002577	0.003076
0.034953	-0.001308	-0.003548	0.003782
0.035003	-0.001179	-0.002533	0.002794
0.035053	-0.001512	-0.003379	0.003702
0.035103	-0.001522	-0.003089	0.003443
0.035153	-0.001626	-0.003138	0.003534
0.035203	-0.001985	-0.003291	0.003843
0.035253	-0.001486	-0.002759	0.003134
0.035303	-0.001827	-0.003031	0.003539
0.035353	-0.001611	-0.003006	0.003411
0.035403	-0.001417	-0.002781	0.003121
0.035453	-0.001252	-0.003050	0.003297
0.035503	-0.001952	-0.002904	0.003499
0.035553	-0.001529	-0.003107	0.003463
0.035603	-0.001704	-0.002962	0.003417
0.035653	-0.001952	-0.003741	0.004219
0.035703	-0.001374	-0.003277	0.003554
0.035753	-0.001993	-0.002897	0.003516
0.035803	-0.001516	-0.003186	0.003528
0.035853	-0.001996	-0.003298	0.003855
0.035903	-0.001909	-0.003412	0.003910
0.035953	-0.001821	-0.002474	0.003072
0.036003	-0.001576	-0.002851	0.003258
0.036053	-0.001473	-0.003011	0.003352
0.036103	-0.001849	-0.002680	0.003256
0.036153	-0.001545	-0.003547	0.003869
0.036203	-0.001889	-0.003128	0.003654
0.036253	-0.001609	-0.003070	0.003467
0.036303	-0.001423	-0.003112	0.003422
0.036353	-0.001195	-0.002506	0.002776
0.036403	-0.001772	-0.003173	0.003634
0.036453	-0.001601	-0.002853	0.003271
0.036503	-0.001433	-0.003377	0.003668
0.036553	-0.001544	-0.002797	0.003195
0.036603	-0.001374	-0.002822	0.003139
0.036653	-0.002063	-0.003537	0.004094
0.036703	-0.001751	-0.002854	0.003349
0.036753	-0.001702	-0.003047	0.003490
0.036803	-0.001251	-0.002840	0.003103
0.036853	-0.001859	-0.002857	0.003409
0.036903	-0.001545	-0.002946	0.003327
0.036953	-0.001747	-0.003480	0.003894
0.037003	-0.001558	-0.003097	0.003466
0.037053	-0.001554	-0.003060	0.003432
0.037103	-0.001682	-0.003331	0.003731
0.037153	-0.001285	-0.003010	0.003273
0.037203	-0.001846	-0.002936	0.003468
0.037253	-0.001620	-0.003305	0.003681
0.037303	-0.001535	-0.003394	0.003725
0.037353	-0.001905	-0.002789	0.003378
0.037403	-0.001617	-0.002661	0.003113
0.037453	-0.001612	-0.003431	0.003791
0.037503	-0.001680	-0.003315	0.003716
0.037553	-0.001672	-0.002998	0.003433
0.037603	-0.001699	-0.003180	0.003605
0.037653	-0.001930	-0.003011	0.003577
0.037703	-0.001690	-0.003242	0.003656
0.037753	-0.001280	-0.002823	0.003100
0.037803	-0.001653	-0.003262	0.003657
0.037853	-0.001417	-0.003072	0.003383
0.037903	-0.001523	-0.002892	0.003269
0.037953	-0.001810	-0.003291	0.003756
0.038003	-0.001608	-0.002939	0.003350
0.038053	-0.001568	-0.003119	0.003491
0.038103	-0.001141	-0.003106	0.003308
0.038153	-0.001516	-0.002848	0.003226
0.038203	-0.001508	-0.003144	0.003487
0.038253	-0.001576	-0.002472	0.002932
0.038303	-0.001276	-0.003147	0.003396
0.038353	-0.001863	-0.003212	0.003713
0.038403	-0.001921	-0.002734	0.003341
0.038453	-0.001272	-0.003125	0.003374
0.038503	-0.001933	-0.002827	0.003425
0.038553	-0.001672	-0.003395	0.003785
0.038603	-0.001869	-0.003009	0.003542
0.038653	-0.001547	-0.002934	0.003317
0.038703	-0.002010	-0.003243	0.003815
0.038753	-0.001695	-0.002895	0.003355
0.038803	-0.001553	-0.003049	0.003422
0.038853	-0.001962	-0.003285	0.003826
0.038903	-0.001393	-0.003437	0.003709
0.038953	-0.001467	-0.002954	0.003299
0.039003	-0.001605	-0.002687	0.003130
0.039053	-0.001479	-0.003470	0.003772
0.039103	-0.001452	-0.003593	0.003875
0.039153	-0.001494	-0.003122	0.003461
0.039203	-0.001499	-0.002872	0.003240
0.039253	-0.001905	-0.002696	0.003301
0.039303	-0.001525	-0.003100	0.003455
0.039353	-0.001995	-0.003161	0.003738
0.039403	-0.001194	-0.002735	0.002985
0.039453	-0.001390	-0.003199	0.003488
0.039503	-0.001478	-0.003030	0.003371
0.039553	-0.001543	-0.002735	0.003140
0.039603	-0.001666	-0.002756	0.003220
0.039653	-0.001271	-0.002791	0.003067
0.039703	-0.001846	-0.002933	0.003465
0.039753	-0.001137	-0.002966	0.003177
0.039803	-0.001465	-0.002826	0.003183
0.039853	-0.001571	-0.002514	0.002965
0.039903	-0.001477	-0.003118	0.003451
0.039953	-0.001692	-0.002550	0.003060
0.040003	-0.001843	-0.003043	0.003558
0.040053	-0.001924	-0.002916	0.003494
0.040103	-0.001807	-0.003178	0.003656
0.040153	-0.001763	-0.002664	0.003195
0.040203	-0.001633	-0.002927	0.003351
0.040253	-0.001526	-0.002667	0.003073
0.040303	-0.001611	-0.003207	0.003589
0.040353	-0.001592	-0.002839	0.003254
0.040403	-0.000961	-0.003012	0.003162
0.040453	-0.001588	-0.003119	0.003500
0.040503	-0.001891	-0.003027	0.003569
0.040553	-0.001349	-0.002873	0.003174
0.040603	-0.001452	-0.003375	0.003674
0.040653	-0.001418	-0.002809	0.003147
0.040703	-0.001586	-0.002743	0.003169
0.040753	-0.001659	-0.003087	0.003504
0.040803	-0.001447	-0.003071	0.003395
0.040853	-0.001509	-0.002791	0.003173
0.040903	-0.001482	-0.002666	0.003050
0.040953	-0.001723	-0.003020	0.003477
0.041003	-0.001176	-0.002953	0.003178
0.041053	-0.001688	-0.003365	0.003765
0.041103	-0.001247	-0.002752	0.003022
0.041153	-0.001770	-0.002899	0.003397
0.041203	-0.001965	-0.003247	0.003796
0.041253	-0.001409	-0.002855	0.003184
0.041303	-0.001805	-0.002965	0.003471
0.041353	-0.001451	-0.003019	0.003349
0.041403	-0.001920	-0.002795	0.003391
0.041453	-0.001377	-0.003028	0.003326
0.041503	-0.001174	-0.003368	0.003567
0.041553	-0.001728	-0.002678	0.003187
0.041603	-0.001649	-0.002602	0.003081
0.041653	-0.001485	-0.002209	0.002662
0.041703	-0.001742	-0.002685	0.003201
0.041753	-0.001182	-0.003100	0.003317
0.041803	-0.001610	-0.002495	0.002969
0.041853	-0.001859	-0.003063	0.003583
0.041903	-0.001366	-0.003305	0.003576
0.041953	-0.001814	-0.002360	0.002976
0.042003	-0.001965	-0.002889	0.003494
0.042053	-0.001414	-0.002631	0.002987
0.042103	-0.001394	-0.002918	0.003234
0.042153	-0.001474	-0.003070	0.003405
0.042203	-0.001505	-0.003048	0.003400
0.042253	-0.001493	-0.002285	0.002730
0.042303	-0.001731	-0.003309	0.003734
0.042353	-0.001679	-0.002438	0.002960
0.042403	-0.001655	-0.002582	0.003067
0.042453	-0.001692	-0.002964	0.003413
0.042503	-0.001567	-0.002584	0.003022
0.042553	-0.001501	-0.002635	0.003033
0.042603	-0.001840	-0.002739	0.003300
0.042653	-0.001740	-0.002939	0.003415
0.042703	-0.001282	-0.002695	0.002985
0.042753	-0.001265	-0.002986	0.003243
0.042803	-0.001679	-0.003051	0.003483
0.042853	-0.001607	-0.002930	0.003342
0.042903	-0.001920	-0.002601	0.003233
0.042953	-0.001562	-0.002704	0.003123
0.043003	-0.001597	-0.002857	0.003273
0.043053	-0.001504	-0.003022	0.003375
0.043103	-0.001127	-0.002355	0.002611
0.043153	-0.001461	-0.002771	0.003133
0.043203	-0.001368	-0.002278	0.002657
0.043253	-0.001579	-0.003014	0.003403
0.043303	-0.001411	-0.002535	0.002901
0.043353	-0.001366	-0.002731	0.003054
0.043403	-0.001734	-0.002720	0.003225
0.043453	-0.001712	-0.002809	0.003289
0.043503	-0.001314	-0.002925	0.003206
0.043553	-0.000854	-0.002971	0.003091
0.043603	-0.002036	-0.003248	0.003834
0.043653	-0.001517	-0.002904	0.003276
0.043703	-0.002052	-0.003024	0.003654
0.043753	-0.001561	-0.003079	0.003452
0.043803	-0.001445	-0.002649	0.003018
0.043853	-0.001181	-0.003175	0.003387
0.043903	-0.001371	-0.003017	0.003313
0.043953	-0.001427	-0.002281	0.002690
0.044003	-0.001525	-0.002884	0.003263
0.044053	-0.001724	-0.002444	0.002991
0.044103	-0.001416	-0.002182	0.002602
0.044153	-0.001626	-0.002428	0.002922
0.044203	-0.001636	-0.003020	0.003435
0.044253	-0.001323	-0.002802	0.003099
0.044303	-0.001216	-0.002743	0.003000
0.044353	-0.001567	-0.003024	0.003406
0.044403	-0.001792	-0.003075	0.003559
0.044453	-0.001768	-0.003031	0.003509
0.044503	-0.001593	-0.003031	0.003424
0.044553	-0.001433	-0.002685	0.003043
0.044603	-0.001556	-0.002909	0.003300
0.044653	-0.001280	-0.002628	0.002923
0.044703	-0.001079	-0.002923	0.003116
0.044753	-0.001570	-0.003051	0.003432
0.044803	-0.001127	-0.002798	0.003017
0.044853	-0.001718	-0.003077	0.003525
0.044903	-0.001575	-0.002974	0.003366
0.044953	-0.001089	-0.002603	0.002822
0.045003	-0.001782	-0.002593	0.003146
0.045053	-0.001488	-0.002369	0.002798
0.045103	-0.001541	-0.002889	0.003274
0.045153	-0.001490	-0.002740	0.003119
0.045203	-0.001041	-0.002855	0.003039
0.045253	-0.001625	-0.002898	0.003323
0.045303	-0.001355	-0.002826	0.003134
0.045353	-0.001293	-0.002736	0.003026
0.045403	-0.002027	-0.002969	0.003595
0.045453	-0.001484	-0.003183	0.003512
0.045503	-0.001456	-0.003025	0.003357
0.045553	-0.001035	-0.003333	0.003490
0.045603	-0.001346	-0.002846	0.003148
0.045653	-0.001395	-0.003234	0.003522
0.045703	-0.002225	-0.002855	0.003620
0.045753	-0.001152	-0.002626	0.002868
0.045803	-0.001503	-0.002774	0.003155
0.045853	-0.001187	-0.001986	0.002313
0.045903	-0.001563	-0.003196	0.003557
0.045953	-0.001233	-0.003177	0.003408
0.046003	-0.001337	-0.002834	0.003133
0.046053	-0.000901	-0.002853	0.002992
0.046103	-0.001293	-0.002545	0.002854
0.046153	-0.001487	-0.003021	0.003368
0.046203	-0.001644	-0.002973	0.003397
0.046253	-0.001495	-0.003301	0.003624
0.046303	-0.001864	-0.002544	0.003153
0.046353	-0.001355	-0.002468	0.002816
0.046403	-0.001809	-0.002436	0.003034
0.046453	-0.001228	-0.002211	0.002529
0.046503	-0.001564	-0.002657	0.003083
0.046553	-0.001260	-0.002247	0.002577
0.046603	-0.001571	-0.002583	0.003023
0.046653	-0.001243	-0.002796	0.003060
0.046703	-0.001299	-0.002530	0.002844
0.046753	-0.001476	-0.002532	0.002931
0.046803	-0.001463	-0.002768	0.003131
0.046853	-0.001629	-0.002815	0.003253
0.046903	-0.001235	-0.002889	0.003142
0.046953	-0.000905	-0.002943	0.003078
0.047003	-0.000865	-0.002770	0.002902
0.047053	-0.001451	-0.002444	0.002842
0.047103	-0.001337	-0.002761	0.003067
0.047153	-0.001347	-0.002616	0.002943
0.047203	-0.001120	-0.003074	0.003271
0.047253	-0.001564	-0.003115	0.003486
0.047303	-0.001904	-0.002576	0.003203
0.047353	-0.001572	-0.002386	0.002858
0.047403	-0.001419	-0.002464	0.002843
0.047453	-0.001545	-0.002903	0.003288
0.047503	-0.001710	-0.002733	0.003224
0.047553	-0.001749	-0.002590	0.003125
0.047603	-0.001968	-0.003002	0.003590
0.047653	-0.001605	-0.002752	0.003186
0.047703	-0.001105	-0.002991	0.003188
0.047753	-0.001506	-0.002875	0.003246
0.047803	-0.001469	-0.003077	0.003409
0.047853	-0.001709	-0.002947	0.003407
0.047903	-0.001287	-0.002800	0.003081
0.047953	-0.001390	-0.002555	0.002909
0.048003	-0.001995	-0.002635	0.003305
0.048053	-0.001431	-0.002587	0.002956
0.048103	-0.001192	-0.002627	0.002885
0.048153	-0.001499	-0.002331	0.002772
0.048203	-0.001644	-0.002781	0.003231
0.048253	-0.001512	-0.002562	0.002974
0.048303	-0.001274	-0.002938	0.003203
0.048353	-0.001247	-0.002441	0.002741
0.048403	-0.001977	-0.002803	0.003430
0.048453	-0.001652	-0.002901	0.003338
0.048503	-0.001601	-0.003319	0.003685
0.048553	-0.001775	-0.002865	0.003371
0.048603	-0.001815	-0.002941	0.003456
0.048653	-0.001356	-0.002837	0.003145
0.048703	-0.001777	-0.002813	0.003327
0.048753	-0.001708	-0.002670	0.003170
0.048803	-0.001065	-0.002568	0.002780
0.048853	-0.001321	-0.002519	0.002845
0.048903	-0.001186	-0.002637	0.002892
0.048953	-0.002017	-0.002530	0.003236
0.049003	-0.001672	-0.002745	0.003214
0.049053	-0.001185	-0.002402	0.002678
0.049103	-0.001881	-0.002910	0.003465
0.049153	-0.001356	-0.002572	0.002907
0.049203	-0.001511	-0.002738	0.003128
0.049253	-0.001089	-0.002563	0.002785
0.049303	-0.001535	-0.002201	0.002683
0.049353	-0.001386	-0.002600	0.002947
0.049403	-0.001068	-0.002838	0.003032
0.049453	-0.000818	-0.002761	0.002880
0.049503	-0.001351	-0.003174	0.003450
0.049553	-0.001112	-0.002805	0.003017
0.049603	-0.001250	-0.002546	0.002836
0.049653	-0.001794	-0.002978	0.003477
0.049703	-0.000848	-0.002529	0.002667
0.049753	-0.001364	-0.002591	0.002928
0.049803	-0.001415	-0.002534	0.002902
0.049853	-0.001604	-0.002609	0.003063
0.049903	-0.001664	-0.003062	0.003485
0.049953	-0.001370	-0.002569	0.002911
0.050003	-0.001182	-0.002456	0.002725
0.050053	-0.001666	-0.003009	0.003440
0.050103	-0.001988	-0.002781	0.003419
0.050153	-0.002003	-0.002104	0.002905
0.050203	-0.001098	-0.002658	0.002876
0.050253	-0.001396	-0.002462	0.002831
0.050303	-0.001739	-0.002742	0.003247
0.050353	-0.001371	-0.002478	0.002832
0.050403	-0.001407	-0.002592	0.002950
0.050453	-0.001263	-0.002584	0.002876
0.050503	-0.001395	-0.002745	0.003079
0.050553	-0.001435	-0.002373	0.002773
0.050603	-0.001307	-0.002580	0.002892
0.050653	-0.001053	-0.003160	0.003330
0.050703	-0.001438	-0.002333	0.002740
0.050753	-0.001354	-0.002832	0.003139
0.050803	-0.001644	-0.002777	0.003228
0.050853	-0.001539	-0.002576	0.003000
0.050903	-0.001553	-0.002770	0.003176
0.050953	-0.001367	-0.002582	0.002922
0.051003	-0.001516	-0.002608	0.003016
0.051053	-0.001433	-0.002886	0.003222
0.051103	-0.001542	-0.003012	0.003384
0.051153	-0.001548	-0.002993	0.003369
0.051203	-0.001698	-0.002328	0.002881
0.051253	-0.001585	-0.002572	0.003022
0.051303	-0.001436	-0.002895	0.003232
0.051353	-0.001561	-0.002432	0.002890
0.051403	-0.001114	-0.002783	0.002998
0.051453	-0.001429	-0.002626	0.002989
0.051503	-0.002093	-0.002899	0.003576
0.051553	-0.001537	-0.002773	0.003171
0.051603	-0.001943	-0.002608	0.003252
0.051653	-0.001156	-0.002476	0.002732
0.051703	-0.001462	-0.002492	0.002889
0.051753	-0.001515	-0.002628	0.003033
0.051803	-0.001570	-0.002456	0.002915
0.051853	-0.001421	-0.002222	0.002637
0.051903	-0.001073	-0.002133	0.002388
0.051953	-0.001673	-0.002210	0.002772
0.052003	-0.001331	-0.002823	0.003121
0.052053	-0.001212	-0.002604	0.002872
0.052103	-0.000914	-0.002676	0.002828
0.052153	-0.001246	-0.002643	0.002922
0.052203	-0.001017	-0.002936	0.003107
0.052253	-0.001449	-0.002986	0.003320
0.052303	-0.001441	-0.002629	0.002998
0.052353	-0.001655	-0.002325	0.002854
0.052403	-0.001319	-0.002474	0.002804
0.052453	-0.001471	-0.002511	0.002911
0.052503	-0.001602	-0.002292	0.002796
0.052553	-0.001117	-0.002429	0.002673
0.052603	-0.001308	-0.002553	0.002868
0.052653	-0.001441	-0.002627	0.002996
0.052703	-0.001427	-0.002735	0.003085
0.052753	-0.001525	-0.002254	0.002722
0.052803	-0.001336	-0.002485	0.002821
0.052853	-0.001122	-0.002392	0.002642
0.052903	-0.001198	-0.002801	0.003046
0.052953	-0.001281	-0.002220	0.002563
0.053003	-0.001438	-0.002817	0.003162
0.053053	-0.001290	-0.002571	0.002877
0.053103	-0.001805	-0.002319	0.002939
0.053153	-0.001024	-0.002231	0.002454
0.053203	-0.001315	-0.002206	0.002569
0.053253	-0.000938	-0.002273	0.002459
0.053303	-0.001204	-0.002717	0.002972
0.053353	-0.001517	-0.002591	0.003003
0.053403	-0.001092	-0.003120	0.003306
0.053453	-0.001293	-0.002684	0.002979
0.053503	-0.001506	-0.002280	0.002732
0.053553	-0.001539	-0.002701	0.003109
0.053603	-0.001590	-0.002576	0.003027
0.053653	-0.001178	-0.001905	0.002240
0.053703	-0.002141	-0.002446	0.003251
0.053753	-0.001004	-0.002994	0.003158
0.053803	-0.001282	-0.002382	0.002705
0.053853	-0.001717	-0.002639	0.003148
0.053903	-0.001219	-0.002509	0.002789
0.053953	-0.001075	-0.002066	0.002329
0.054003	-0.001592	-0.002733	0.003163
0.054053	-0.001480	-0.002449	0.002861
0.054103	-0.001621	-0.002284	0.002800
0.054153	-0.001613	-0.002763	0.003200
0.054203	-0.001335	-0.002213	0.002585
0.054253	-0.000796	-0.002496	0.002619
0.054303	-0.001828	-0.002845	0.003382
0.054353	-0.001396	-0.002551	0.002908
0.054403	-0.001402	-0.001999	0.002442
0.054453	-0.001202	-0.002884	0.003124
0.054503	-0.001667	-0.002071	0.002659
0.054553	-0.001614	-0.002096	0.002646
0.054603	-0.001360	-0.002964	0.003261
0.054653	-0.001460	-0.002517	0.002910
0.054703	-0.001730	-0.002872	0.003353
0.054753	-0.001356	-0.002605	0.002937
0.054803	-0.001319	-0.002390	0.002729
0.054853	-0.000948	-0.003118	0.003258
0.054903	-0.001616	-0.002451	0.002936
0.054953	-0.001194	-0.002396	0.002677
0.055003	-0.001226	-0.002556	0.002835
0.055053	-0.001468	-0.002376	0.002793
0.055103	-0.001400	-0.002515	0.002878
0.055153	-0.001118	-0.002535	0.002770
0.055203	-0.001258	-0.002750	0.003024
0.055253	-0.001404	-0.002463	0.002835
0.055303	-0.001547	-0.002306	0.002777
0.055353	-0.001583	-0.002776	0.003196
0.055403	-0.001018	-0.002338	0.002550
0.055453	-0.001391	-0.002402	0.002776
0.055503	-0.000982	-0.002348	0.002545
0.055553	-0.001228	-0.002202	0.002521
0.055603	-0.001203	-0.002365	0.002654
0.055653	-0.001474	-0.002484	0.002888
0.055703	-0.001474	-0.002381	0.002800
0.055753	-0.001373	-0.002569	0.002913
0.055803	-0.001616	-0.002255	0.002774
0.055853	-0.001709	-0.002636	0.003141
0.055903	-0.001088	-0.002864	0.003064
0.055953	-0.000827	-0.001854	0.002030
0.056003	-0.002060	-0.002332	0.003111
0.056053	-0.001330	-0.002466	0.002801
0.056103	-0.001192	-0.002871	0.003109
0.056153	-0.001324	-0.002336	0.002685
0.056203	-0.001217	-0.002298	0.002600
0.056253	-0.001789	-0.002576	0.003136
0.056303	-0.001297	-0.002389	0.002718
0.056353	-0.001428	-0.002396	0.002789
0.056403	-0.001392	-0.003126	0.003422
0.056453	-0.001671	-0.002616	0.003104
0.056503	-0.001361	-0.002259	0.002638
0.056553	-0.001605	-0.002632	0.003083
0.056603	-0.001667	-0.002731	0.003199
0.056653	-0.001811	-0.002501	0.003087
0.056703	-0.001312	-0.002096	0.002473
0.056753	-0.001294	-0.003002	0.003269
0.056803	-0.001358	-0.002407	0.002764
0.056853	-0.001186	-0.002342	0.002625
0.056903	-0.001338	-0.002603	0.002927
0.056953	-0.001269	-0.002475	0.002781
0.057003	-0.001322	-0.002551	0.002873
0.057053	-0.001540	-0.002154	0.002648
0.057103	-0.000938	-0.002766	0.002920
0.057153	-0.001476	-0.002833	0.003194
0.057203	-0.001404	-0.002017	0.002458
0.057253	-0.001325	-0.002217	0.002583
0.057303	-0.001285	-0.002456	0.002772
0.057353	-0.001060	-0.002079	0.002334
0.057403	-0.001234	-0.002689	0.002958
0.057453	-0.001261	-0.002756	0.003031
0.057503	-0.001553	-0.002134	0.002639
0.057553	-0.001401	-0.002313	0.002704
0.057603	-0.001333	-0.002590	0.002913
0.057653	-0.000956	-0.002851	0.003007
0.057703	-0.001853	-0.002147	0.002836
0.057753	-0.001428	-0.002417	0.002807
0.057803	-0.001013	-0.002874	0.003047
0.057853	-0.001034	-0.002538	0.002740
0.057903	-0.001330	-0.002977	0.003260
0.057953	-0.000886	-0.002301	0.002465
0.058003	-0.001438	-0.002191	0.002621
0.058053	-0.001511	-0.002310	0.002761
0.058103	-0.001196	-0.002137	0.002449
0.058153	-0.001528	-0.002360	0.002811
0.058203	-0.001509	-0.002486	0.002908
0.058253	-0.000998	-0.002665	0.002846
0.058303	-0.001219	-0.002845	0.003095
0.058353	-0.001070	-0.002454	0.002677
0.058403	-0.001598	-0.002908	0.003319
0.058453	-0.001186	-0.002503	0.002769
0.058503	-0.001483	-0.002319	0.002753
0.058553	-0.001404	-0.002738	0.003077
0.058603	-0.001387	-0.002831	0.003153
0.058653	-0.001303	-0.002458	0.002782
0.058703	-0.001192	-0.002476	0.002748
0.058753	-0.001575	-0.002653	0.003085
0.058803	-0.001231	-0.002313	0.002620
0.058853	-0.001466	-0.002614	0.002997
0.058903	-0.001127	-0.002534	0.002773
0.058953	-0.001217	-0.002284	0.002588
0.059003	-0.000899	-0.002744	0.002888
0.059053	-0.001456	-0.002036	0.002503
0.059103	-0.001019	-0.002352	0.002564
0.059153	-0.001360	-0.002570	0.002907
0.059203	-0.001013	-0.002918	0.003089
